,geoid,2010_population,2010_household_income,2010_home_value,2010_nonh_caucasians,2010_nonh_blacks,2010_amerinds_alskns,2010_nonh_asians,2010_nonh_hawaii_pacific,2010_nonh_others,2010_nonh_multi,2010_hisp_latin,2010_construction,2010_retail,2010_information,2010_finance,2010_edu_health_social,2010_arts_recreation_accom,2010_public_admin,2010_armed_forces,2010_bachelors,2010_male<25_bachelors,2010_female<25_bachelors,2018_population,2018_household_income,2018_home_value,2018_nonh_caucasians,2018_nonh_blacks,2018_amerinds_alskns,2018_nonh_asians,2018_nonh_hawaii_pacific,2018_nonh_others,2018_nonh_multi,2018_hisp_latin,2018_construction,2018_retail,2018_information,2018_finance,2018_edu_health_social,2018_arts_recreation_accom,2018_public_admin,2018_armed_forces,2018_bachelors,2018_male<25_bachelors,2018_female<25_bachelors,2018_>25bachelors,2010_>25bachelors,2018_percent_>25bachelors,2010_percent_>25bachelors,change_percent_>25bachelors,percent_change_home_value,percent_change_construction,percent_change_retail,percent_change_information,percent_change_finance,percent_change_eduhealthsocial,percent_change_artsrecaccom,percent_change_publicadmin,percent_change_armedforces,gentrify_elig,test_two,gentrified
2018_>25bachelors,0.15911052614618465,0.5459319972043638,0.49126015817888535,0.47446470957745285,0.722710476526611,-0.28457258877678315,-0.05970969940936067,0.3275427390102491,-0.08328381254899536,0.12890731250385826,0.4045426689998877,-0.2495708025177384,-0.012073276340707324,0.33436284642876046,0.5557199930677705,0.7130637962607523,0.5114571714740277,0.15705397632847878,0.3794073927477591,0.0940853506485576,0.8786235344010477,0.4351213849386241,0.2613079102740022,0.5864959537397155,0.5074779172938335,0.3963587227994484,0.7359113542954626,-0.2527405259956686,-0.13331593799567656,0.4005850852387591,-0.06919715217703028,0.11588851992327368,0.45482941678345257,-0.24934348130340867,-0.038733874133712945,0.33905006033471,0.5628497310481673,0.7239079794860787,0.5354589053231388,0.1434165977393798,0.3930349791587776,0.021186328138293468,0.9599504126326671,0.3883365155503351,0.24360654450451966,1.0,0.8761001931611782,0.6537445312017728,0.5501156889086918,0.13337942928396818,0.15397915991540823,0.014170923995244155,-0.04864707525232475,0.004479338151710092,-0.07891468198639243,-0.06564179256042704,-0.036751230933749324,-0.048064154165769625,0.16322636242229485,-0.4672094002503269,0.03913640073080267,-0.06948326209878432
2010_>25bachelors,0.19144678962207615,0.5334182280924584,0.5516111504768775,0.5383956887157986,0.7510416639564601,-0.30037890800256867,-0.07894226166972647,0.31838385037199757,-0.10645409815312418,0.11315319899024948,0.381444195535283,-0.286564181208989,-0.04200737758336494,0.2872119381189215,0.5631277569203464,0.716451726972377,0.5430323701118157,0.09241417648959961,0.3823234824474464,0.06356758518226407,0.9670606320807431,0.3814444498161891,0.1800559016128545,0.48793337438964557,0.53789461776545,0.45845098627915093,0.7243767736511504,-0.2916881046849892,-0.17095297333694895,0.31732655261331577,-0.08847896945325061,0.10904703194285552,0.38981931850021806,-0.2931045393501396,-0.08960448327914994,0.2316786031141024,0.4952311695892584,0.6472351804533034,0.4627465133594655,0.0771130321730834,0.32965860656178336,-0.011991637907895224,0.8375948806736018,0.3100767292132757,0.26710959854253097,0.8761001931611782,1.0,0.5973992750536469,0.7080504299090972,-0.2467503155318248,0.172359087542143,-0.002533087625609899,-0.14502517027080575,-0.07179727363711444,-0.13278690425196255,-0.1991589157822278,-0.03957329674419709,-0.08637401965100601,0.024071196433032592,-0.49343489143179736,-0.07978440746083171,-0.1293428724567535
2018_percent_>25bachelors,0.22637241441315614,-0.14567606750944642,0.5732590996169656,0.658431113141745,0.4950520753875736,-0.46768869929588913,-0.2624272993686646,-0.009238993589512506,-0.24896607556743927,-0.020775793804729607,0.06829919339343543,-0.6453678306159762,-0.41607438775063166,-0.1773830851442506,0.3405788550596497,0.40277767030596706,0.11241193604910688,-0.15906692337360553,0.06342498661315171,0.00020222707221642013,0.6065844135042902,0.31991986917530396,0.2047797252325111,-0.15914670378857873,0.6388646952317131,0.6103346330514808,0.49849039122505295,-0.4866067280036917,-0.32626973080511906,-0.0011132801770483397,-0.26071663297042613,0.008975999583959225,0.041628465453087266,-0.6750725635521043,-0.47325648734920533,-0.19568026125445137,0.3535207735353493,0.38910469109324625,0.01775824534205743,-0.2883302066232991,0.010775871219924937,-0.02843184878325597,0.6110057644020292,0.22672561302823013,0.042668063091255384,0.6537445312017728,0.5973992750536469,1.0,0.8386122989916588,0.2091792972960653,0.353970085368648,-0.03365251550581119,-0.01662875163160308,0.007461855889750609,-0.0764332175493542,-0.14164935390919697,-0.06375446848559953,-0.06679198507788937,0.019999955234939755,-0.5373156619733717,0.18441835647571536,0.00394766947877713
2010_percent_>25bachelors,0.24783456515331612,-0.13558803271552683,0.6254737151812287,0.6699905383442349,0.4857274523176245,-0.46034937669048503,-0.26277588179556893,0.004692736693838689,-0.24713898137624507,-0.01781801274594517,0.051056115528771845,-0.6314097599509646,-0.4113002204902933,-0.19094320868592293,0.3454876892667706,0.4047528962623524,0.12841612650594603,-0.2215876904409873,0.06483185954813885,-0.02571493199105047,0.6821227657224922,0.2759632188144538,0.08352588572437031,-0.12885247123032906,0.6552555289507865,0.6267251086836454,0.4830722710219029,-0.467025742877706,-0.333585200571675,0.015483116948781937,-0.24169935072979853,0.010616377057359695,0.03749481834780808,-0.629032127789406,-0.4506426174871593,-0.2157175298451512,0.33567137747320197,0.37463994675386625,0.015235504410854736,-0.29352451523098794,-0.020957630158874665,-0.050756842755225066,0.521918438225998,0.190855825770165,0.13072388219782544,0.5501156889086918,0.7080504299090972,0.8386122989916588,1.0,-0.35725755083859634,0.3482521131994096,-0.011983544016334155,-0.0376325951327454,-0.01843589768285251,-0.09380433855384299,-0.17154341893262137,0.013120016832247294,-0.09206850067429537,-0.08689349495073367,-0.5370390735151556,-0.025317127224293526,-0.09604264933812769
change_percent_>25bachelors,-0.056759668239896324,-0.006377207565347216,-0.1399029561430939,-0.07377982047109216,-0.02313130468724684,0.02449145108720785,0.02176114610286757,-0.0242656465505007,0.01677130957192725,-0.0036364593516746884,0.025453464210991757,0.026919645713539535,0.0249394088371179,0.03862873034286801,-0.036241718845024216,-0.03598478311029957,-0.037783580852077524,0.12504595450136052,-0.0076336921762815675,0.0465092573303831,-0.18445683843881502,0.053143661883825154,0.20117793631280803,-0.04156574239195589,-0.08087714868436754,-0.07857875021901002,-0.012469394818728169,0.004039283546610431,0.03940959474905415,-0.029703588988678198,-0.013141525764657587,-0.0036676556913357184,0.00406789788612067,-0.028281091604799163,-0.0024804435525093474,0.05172988522824635,0.003570714110771943,-0.005371149363153888,0.0030985185633180022,0.03254618775713748,0.05609896347386286,0.0423668654945866,0.11071712380074133,0.04613210231482485,-0.16151101663015952,0.13337942928396818,-0.2467503155318248,0.2091792972960653,-0.35725755083859634,1.0,-0.018243364928114916,-0.03617585966536731,0.039032949744069546,0.0449082381057674,0.0370456982115847,0.06523645749623587,-0.13374545274227476,0.050431280185066166,0.16856873533219383,0.04277783532705841,0.3616568409819778,0.17918105750725927
percent_change_home_value,0.3487787187492548,-0.18060272689257095,0.3148039298850411,0.37156796305945256,0.1304180605037786,-0.2622706797652152,-0.13998289232913436,-0.0015493937835558006,-0.1150159451577187,-0.05273989415281506,-0.06640138659335276,-0.3265397252582199,-0.3181717521591809,-0.23762811861855196,0.14993806977580126,0.10439049761987615,-0.08710167619492559,-0.0983052691224047,-0.17787954303568185,-0.06581098893932835,0.20836326212418738,0.19592380534453516,0.17823171586652048,-0.16767073635959157,0.4454923098478175,0.7101085340846367,0.14040511569258188,-0.29339132480477814,-0.17057337249331336,0.006937609564401696,-0.059574527008805014,-0.03110751533350849,-0.10766478695777999,-0.33287797565635496,-0.3497453879069824,-0.21181344973279867,0.22784745202505424,0.14135543573156498,-0.13627431615081886,-0.17900778525217154,-0.19951541742388218,-0.04931128295346003,0.18332036324566003,0.17521190057358715,0.10633813268367409,0.15397915991540823,0.172359087542143,0.353970085368648,0.3482521131994096,-0.018243364928114916,1.0,0.010646486174468497,0.09485534436926255,0.05052948709919773,0.015522857424444769,-0.012889626456183679,0.059812658092185056,-0.038013379033521734,-0.1065770108837029,-0.21430989208759596,0.3586505162967784,0.20812305062330075
percent_change_construction,0.021427307543743185,-0.011822373057345912,-0.03435020378209773,-0.03242207810333811,-0.05177885309104427,0.04342203647272932,-0.010910788104810115,0.06127369236751962,-0.0017783880640012278,-0.004644281202656238,-0.030679333187763596,-0.03231313376650673,-0.24414723537375815,-0.008299760145432848,0.03337920394349902,-0.013563974850577943,0.026755179941694095,-0.002148431702036552,-0.01953861232314414,-0.014869438977637685,0.0010784445360454212,0.006784798564902115,0.02034081028729719,0.04465995386013101,-0.022146078217539604,-0.021124921212637454,-0.044049051630472055,0.0362297112864821,-0.007778301404879309,0.09289253399444063,0.03779384932859097,-0.004405638629354801,0.05676486119101864,0.0069740747547317305,0.12716074953419576,0.0024891916704077913,0.020015916638658895,0.020664967964168744,0.01436341053039608,-0.00614506871312224,0.020389079373434444,-0.016192841186839214,0.0156110396841398,0.003178416444728431,0.03539800527032319,0.014170923995244155,-0.002533087625609899,-0.03365251550581119,-0.011983544016334155,-0.03617585966536731,0.010646486174468497,1.0,0.075399859410814,0.025481732412711275,0.011737623603811977,0.019652059274006657,0.0034262350324265074,0.03253282715863735,-0.07447731805372465,0.04131153285342713,-0.011211515214928247,-0.010340244793920083
percent_change_retail,0.010480764866540497,-0.1821320118124366,-0.034955825015985514,-0.017206436384215637,-0.11398491990190454,0.06268612933913209,0.005795203448948548,-0.1066116593866484,-0.07720462722580093,-0.03854117781589156,-0.06671173349198026,-0.07314388465473438,-0.10537303582520696,-0.3949684258774687,-0.0823519231075875,-0.040056064778484245,-0.11943286470969093,-0.04703453200988247,-0.07072838171645143,-0.018250395140305003,-0.13008901057799127,-0.028245994941033966,0.022091959130170105,-0.06109029916217807,-0.029806331556401673,0.01861319714432924,-0.0648847429025004,0.0563685198914716,-0.036237135083608804,-0.0014401360085836157,-0.033830979525394364,-0.014458832169310976,-0.030209369548924017,-0.04420551269008078,-0.049427534855184536,0.13834063218213222,0.0003412168992470684,0.0066407241135044825,-0.068673857561146,0.014594621058237214,-0.04218947362548799,0.004312840733121839,-0.03207624152158733,0.022906554115220062,0.03402861491502208,-0.04864707525232475,-0.14502517027080575,-0.01662875163160308,-0.0376325951327454,0.039032949744069546,0.09485534436926255,0.075399859410814,1.0,0.1339791839302768,0.057974999086509216,0.1412483318057303,0.1280544582334984,0.06019677070663221,0.0063219210721677365,0.062323414722863374,0.10370144915198999,0.1341757960895343
percent_change_information,0.040117973712442245,-0.05996293211474267,-0.01105033752672031,0.012870456690589378,-0.03654672167383896,-0.04016054527929246,-0.020019534402384548,-0.014200753966586257,0.021073515896978402,-0.02964966799728355,-0.03325494103547216,-0.015440996421346475,-0.018043574713123654,-0.002846496143025813,-0.29305641372549324,-0.026239593283201697,-0.03752652725026101,-0.02170255465064727,-0.0790832962474783,-0.03797620371029199,-0.05920260543407436,0.0123635550845087,0.004913108211783292,0.017941427581341703,0.02700297489192583,0.028719278855660647,-0.0023286816154904897,0.002214547480318194,0.032650777706261375,0.0415873213850177,-0.02205824494486583,-0.00018943436988441164,-0.0267174927472554,-0.007412112963700625,-0.026582692227011626,-0.010938641523351,0.25808703084491913,0.022340840304388685,-0.026675778298656302,0.008111337806609616,-0.050395617586895536,-0.016513731041572006,0.026590266738886037,0.06392920506406936,0.0707139874817227,0.004479338151710092,-0.07179727363711444,0.007461855889750609,-0.01843589768285251,0.0449082381057674,0.05052948709919773,0.025481732412711275,0.1339791839302768,1.0,0.07411275018057435,0.09907250824809853,0.07863048342224585,0.06024010276101364,0.026490159428054213,0.035559685848120776,0.08205396635519643,0.11530859042348472
percent_change_finance,-0.029020015968290357,-0.07926477868616491,-0.1040988902509907,-0.07507943104187417,-0.09317406245070962,0.0766923087824472,-0.017139970660427703,-0.08209618023401996,0.019983691917258354,-0.03711586648614988,-0.024907037786743823,0.03307641604334373,-0.01572075759041476,-0.06375667652077767,-0.015926162185582977,-0.3030579177015178,-0.049431291023985614,-0.005899211811888909,-0.044511843330141694,-0.02632909799846096,-0.12439176838409634,-0.037605604252156526,-0.010077839546739732,-0.01919610657046619,-0.05531847789456698,-0.044451623972232394,-0.05900584212158728,0.06821668822149733,0.007673477117551004,-0.03709304738399744,0.001970188998958891,0.020737372699539833,-0.003356734523598005,0.049055504043798374,0.023132640169060352,-0.02297541485717903,0.0058697264782479296,0.07912966325441867,-0.026220323298708516,0.00649796598474197,-0.025534849042655693,-0.033700650877513734,-0.05876311195728936,0.027798080261201515,0.0032867623608495715,-0.07891468198639243,-0.13278690425196255,-0.0764332175493542,-0.09380433855384299,0.0370456982115847,0.015522857424444769,0.011737623603811977,0.057974999086509216,0.07411275018057435,1.0,0.08408921620530267,0.013710177970196795,0.05837832099833075,-0.07440438738496158,0.08677985567468932,-0.03414579031425857,0.010999842614751358
percent_change_eduhealthsocial,-0.09032355915666665,-0.08889870451604814,-0.13628989643107525,-0.1727006171191928,-0.15333220846390663,0.09718202573820485,-0.039238986118840864,-0.0458052112929099,-0.04480843898240634,0.0005700667180653492,-0.05398033410660416,0.05712293902055128,0.055001850788325396,0.008470880943389384,-0.10767072839219682,-0.08060794542900493,-0.414904699724901,-0.009856033433171313,-0.04137473168918612,0.011982039154743333,-0.2006783681239906,-0.09450383289572546,-0.08042007877623081,0.043896015063900236,-0.11419092945302367,-0.13102239094288592,-0.08849388060450412,0.15416094170187314,0.033280024288376515,0.03240839185792759,-0.004580207932616662,-0.010564671909360791,0.0351699012869705,0.08118912836722977,0.08238389298448745,0.06368572616250334,-0.05596172729446067,-0.018161021798376416,0.17851832434708373,0.05667969544390072,0.003473996441781216,0.024507761301994925,-0.06484141777197165,-0.03996917269770796,0.007699789420569367,-0.06564179256042704,-0.1991589157822278,-0.14164935390919697,-0.17154341893262137,0.06523645749623587,-0.012889626456183679,0.019652059274006657,0.1412483318057303,0.09907250824809853,0.08408921620530267,1.0,0.15939677246086195,0.10358963984575043,0.04668659014555442,0.17085947461229511,0.010861589223585575,0.08972280745159616
percent_change_artsrecaccom,-0.03700414240751041,-0.08333779282194607,0.08623577495434558,-0.007668345296493047,-0.0713263958586299,-0.00028169151789133294,-0.024924145033732557,0.017195436350861067,-0.00868252277845457,-0.02135412221298181,-0.07082425376660759,-0.054692627733385187,-0.04721191940129472,-0.06956436215929798,-0.05431561918023603,-0.00855062299185558,-0.062132426552687546,-0.3226795001273539,-0.0367087937669064,-0.013408905540250385,-0.04330412723636466,-0.03320044545577699,-0.01873533637346053,-0.009964205166873285,0.04999139362413775,0.021821368226921305,-0.0496485539180951,0.018342913394911373,0.02386929264385986,0.05749253346984242,0.006542147951047585,0.022829701357798153,-0.03702964600151461,-0.023668064251974125,-0.03283795135573643,-0.022726128173329686,-0.012820883910313038,-0.0004571289743846918,0.020122163583029613,0.08280260669660135,-0.05208507483543761,-0.0026308461436136297,-0.02996302993646677,-0.038584553767482745,0.133049149723172,-0.036751230933749324,-0.03957329674419709,-0.06375446848559953,0.013120016832247294,-0.13374545274227476,0.059812658092185056,0.0034262350324265074,0.1280544582334984,0.07863048342224585,0.013710177970196795,0.15939677246086195,1.0,-0.02024956261918261,0.15147402035019011,-1.991932821413643e-05,-0.03015344909724519,-0.026144345843320847
percent_change_publicadmin,-0.040092964258334356,-0.02818827582059227,-0.1081492295028164,-0.0831023808443532,-0.06920784183379447,0.05422122015801792,0.041772669893789076,-0.0246312567752962,-0.033333606269069525,0.011252141734296174,-0.024023589043123676,0.045758489822471896,0.03587370559310241,-0.02244183870182105,-0.021692735780575314,-0.04393747427262583,-0.01532102163344869,0.05278531055773084,-0.3713513463023562,-0.03440996176478752,-0.0757823992318064,-0.01828920118103633,0.03622547210125112,-0.003472005162388604,-0.10002088338367628,-0.08219042995474214,-0.06391013640417888,0.07832110687836094,-0.037831138292256344,-0.006336023711817321,0.040334207909784404,0.011766721086583363,-0.010089982838283955,0.0454916731254662,0.005858568914270514,-0.0005755177415873919,0.0012286758172293621,-0.062288052569219876,0.029569788062664255,0.03318726134987912,0.2891554438601769,0.009994940247023307,-0.03639353324785919,0.015795569197884,-0.0022116803752623496,-0.048064154165769625,-0.08637401965100601,-0.06679198507788937,-0.09206850067429537,0.050431280185066166,-0.038013379033521734,0.03253282715863735,0.06019677070663221,0.06024010276101364,0.05837832099833075,0.10358963984575043,-0.02024956261918261,1.0,0.1896823774593965,0.09322250786932733,-0.007263128927115116,0.026189302094957418
percent_change_armedforces,0.03834499844976552,0.10610768473632935,-0.017460293845531966,0.05119254743058049,0.08541254154463415,-0.021344120546097932,0.04509278062567501,0.026482120215116207,0.1187901344145333,-0.045830397628624134,0.14665219196903898,0.04276109393999027,0.11351849273368907,0.07010124686917839,-0.09266022011180253,0.14992973739345558,0.0314552012887363,-0.022623530225722378,-0.05164727012339424,0.20799876816696786,-0.012790600334553452,-0.13768647407621423,-0.026944845233149807,0.16039462960753006,-0.040503138468492,0.0036398150511619235,0.06667223341880033,0.014140272573932558,-0.044523659066968,0.07964955548419524,0.02408751621981033,0.1155607284241876,0.18083845981896945,0.10776726259210821,0.036805505229125644,0.09412952172964897,0.07773102336004621,0.11019204820842445,0.11792513182827481,0.0970525589337214,0.1792797731678169,0.47055941286655406,0.14717635092100026,0.005302843234121147,0.030383680335416663,0.16322636242229485,0.024071196433032592,0.019999955234939755,-0.08689349495073367,0.16856873533219383,-0.1065770108837029,-0.07447731805372465,0.0063219210721677365,0.026490159428054213,-0.07440438738496158,0.04668659014555442,0.15147402035019011,0.1896823774593965,1.0,-0.02919751565558051,0.052143007386611075,
gentrify_elig,-0.3394606810062043,-0.05601012434876009,-0.6024331038744785,-0.6804778968571201,-0.42422810597422456,0.5115617762434251,0.16275593761925558,-0.16911539070300172,0.12059404885834686,0.07330264281246465,-0.11715477120706218,0.3663702632251369,0.21474040799529134,0.023584574218552156,-0.295009379233095,-0.31624506850547984,-0.20677612614537572,0.046696175807621414,-0.15421009894895582,-0.015799320536056507,-0.4904792438826967,-0.2172952364362267,-0.16669376117574838,-0.04366815791061962,-0.6041899734912647,-0.5630507532467948,-0.40217093607457327,0.5189475608421926,0.24753602864961963,-0.18840322400035098,0.12172783044530477,-0.037228484273394,-0.10395757477104853,0.4028794763479349,0.2627807297565632,0.03764198821262442,-0.2809538622453858,-0.2994623743256671,-0.12193324470230091,0.13594521046708924,-0.07054093439271204,-0.011893293222430554,-0.4398549411466612,-0.14604610174672095,-0.12017580919223225,-0.4672094002503269,-0.49343489143179736,-0.5373156619733717,-0.5370390735151556,0.04277783532705841,-0.21430989208759596,0.04131153285342713,0.062323414722863374,0.035559685848120776,0.08677985567468932,0.17085947461229511,-1.991932821413643e-05,0.09322250786932733,-0.02919751565558051,1.0,0.023409768762302156,0.2229379760096877
test_two,0.09454404693875965,-0.12014633169517185,-0.007385122955223247,0.0603837405152198,-0.020459599392933677,-0.04744279624289835,-0.011078353937696886,-0.021328924502779324,-0.06807377522894892,-0.04152302826191734,-0.08504428167548198,-0.11761360174935083,-0.1307582904421604,-0.1201066924046125,-0.022713753392227306,0.04190107186553494,-0.10824061009713848,0.004311134793342485,-0.0755106205651428,-0.04145549457315613,-0.034240300034515954,0.1027778299294055,0.13923182902718906,-0.13024098848815285,0.05892251358241004,0.1938258328407103,-0.005125054094269615,-0.061262371047557315,-0.045453198371084996,-0.04223418013813639,-0.06386192341410836,-0.005009613818211593,-0.10580832951640566,-0.13522665553735308,-0.14732123728051466,-0.08340155515734761,0.04329084993914228,0.01416365014001118,-0.12231309983321102,-0.05566165721956111,-0.07259607583638333,-0.03604168120548349,0.04766799202900731,0.06568899132957463,-0.026858969316250963,0.03913640073080267,-0.07978440746083171,0.18441835647571536,-0.025317127224293526,0.3616568409819778,0.3586505162967784,-0.011211515214928247,0.10370144915198999,0.08205396635519643,-0.03414579031425857,0.010861589223585575,-0.03015344909724519,-0.007263128927115116,0.052143007386611075,0.023409768762302156,1.0,0.5552937760592976
gentrified,-0.07638262813586348,-0.11386978405001984,-0.1550020077227667,-0.1599918810210585,-0.1200846205837807,0.06555519730344647,-0.02680943913180863,-0.01021159419559271,-0.03367628744980896,-0.00868682826317484,-0.06354962910805499,-0.050944229145455135,-0.08539639339674165,-0.07706070685314172,-0.08708656719822079,-0.08165782387190214,-0.1061819123065111,0.02671543385880526,-0.07366993428436586,-0.03126794337456288,-0.11092225200504027,0.02158948349217237,-0.039506942386052186,-0.10534033094041152,-0.11953384735599168,-0.06748201031556873,-0.10180914210899321,0.061218728118984544,0.003449441482965898,-0.01660515008417305,-0.027415216587193498,0.015586828045138853,-0.06561353529722702,-0.061528329324351136,-0.09347825872841671,-0.06956842363696787,-0.02810414622080933,-0.0868220888682949,-0.08513087398492028,0.007809359657661706,-0.053617245683405194,-0.023414575232812564,-0.05317519653263421,0.03045499286507474,-0.033402727380404805,-0.06948326209878432,-0.1293428724567535,0.00394766947877713,-0.09604264933812769,0.17918105750725927,0.20812305062330075,-0.010340244793920083,0.1341757960895343,0.11530859042348472,0.010999842614751358,0.08972280745159616,-0.026144345843320847,0.026189302094957418,,0.2229379760096877,0.5552937760592976,1.0
