geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B08528_010E,B08126_003E,B08126_006E,B08126_008E,B08126_009E,B08126_011E,B08126_012E,B08126_014E,B08126_015E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
36047117602,2013,"Census Tract 1176.02, Kings County, New York",3013.0,38571.0,393500.0,310.0,470.0,0.0,64.0,0.0,60.0,0.0,2109.0,,133.0,81.0,26.0,74.0,400.0,119.0,15.0,0.0,147.0,39.0,0.0,36,047,117602
36047117800,2013,"Census Tract 1178, Kings County, New York",1300.0,37083.0,473400.0,36.0,415.0,0.0,149.0,0.0,26.0,19.0,655.0,,11.0,27.0,0.0,71.0,127.0,46.0,0.0,0.0,85.0,5.0,24.0,36,047,117800
36047118000,2013,"Census Tract 1180, Kings County, New York",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,047,118000
36047118201,2013,"Census Tract 1182.01, Kings County, New York",3057.0,35952.0,490400.0,208.0,767.0,7.0,45.0,0.0,0.0,0.0,2037.0,,24.0,158.0,7.0,46.0,342.0,201.0,23.0,0.0,71.0,6.0,23.0,36,047,118201
36047118202,2013,"Census Tract 1182.02, Kings County, New York",2785.0,42548.0,388000.0,122.0,461.0,0.0,198.0,0.0,0.0,0.0,2004.0,,66.0,46.0,18.0,116.0,219.0,113.0,61.0,0.0,138.0,18.0,0.0,36,047,118202
36047118400,2013,"Census Tract 1184, Kings County, New York",5229.0,42935.0,437000.0,436.0,743.0,19.0,742.0,0.0,144.0,155.0,3009.0,,219.0,236.0,15.0,139.0,458.0,342.0,20.0,0.0,217.0,25.0,35.0,36,047,118400
36047118600,2013,"Census Tract 1186, Kings County, New York",2982.0,49632.0,471400.0,171.0,679.0,22.0,215.0,0.0,54.0,75.0,1766.0,,68.0,135.0,9.0,41.0,313.0,170.0,28.0,10.0,106.0,22.0,4.0,36,047,118600
36047118800,2013,"Census Tract 1188, Kings County, New York",4263.0,30531.0,476800.0,127.0,2104.0,0.0,468.0,0.0,28.0,65.0,1471.0,,167.0,257.0,7.0,9.0,336.0,174.0,70.0,0.0,179.0,60.0,6.0,36,047,118800
36047119000,2013,"Census Tract 1190, Kings County, New York",2325.0,27946.0,452700.0,111.0,690.0,0.0,177.0,0.0,113.0,0.0,1234.0,,15.0,159.0,9.0,15.0,175.0,101.0,19.0,0.0,46.0,0.0,0.0,36,047,119000
36047119200,2013,"Census Tract 1192, Kings County, New York",3552.0,36976.0,434200.0,84.0,1039.0,0.0,279.0,0.0,0.0,0.0,2150.0,,96.0,176.0,7.0,7.0,158.0,107.0,36.0,0.0,175.0,8.0,4.0,36,047,119200
36047119400,2013,"Census Tract 1194, Kings County, New York",3853.0,33750.0,409100.0,32.0,2765.0,16.0,0.0,0.0,2.0,0.0,1038.0,,40.0,120.0,54.0,86.0,515.0,139.0,31.0,0.0,172.0,13.0,28.0,36,047,119400
36047119600,2013,"Census Tract 1196, Kings County, New York",5066.0,33315.0,427800.0,75.0,2988.0,26.0,534.0,0.0,52.0,80.0,1311.0,,90.0,178.0,54.0,77.0,590.0,187.0,125.0,7.0,191.0,0.0,0.0,36,047,119600
36047119800,2013,"Census Tract 1198, Kings County, New York",3161.0,27150.0,474700.0,103.0,1536.0,0.0,138.0,0.0,26.0,46.0,1312.0,,60.0,86.0,25.0,35.0,267.0,112.0,2.0,0.0,132.0,7.0,14.0,36,047,119800
36047120000,2013,"Census Tract 1200, Kings County, New York",2112.0,31098.0,411800.0,102.0,874.0,4.0,317.0,0.0,10.0,4.0,805.0,,3.0,88.0,53.0,58.0,171.0,48.0,13.0,0.0,105.0,14.0,0.0,36,047,120000
36047120200,2013,"Census Tract 1202, Kings County, New York",2109.0,34135.0,386800.0,150.0,565.0,16.0,384.0,0.0,66.0,0.0,928.0,,105.0,70.0,6.0,84.0,231.0,58.0,13.0,0.0,85.0,0.0,6.0,36,047,120200
36047120800,2013,"Census Tract 1208, Kings County, New York",8486.0,35518.0,451600.0,130.0,6545.0,102.0,92.0,0.0,0.0,53.0,1666.0,,201.0,422.0,54.0,358.0,1102.0,149.0,184.0,0.0,549.0,18.0,37.0,36,047,120800
36047121000,2013,"Census Tract 1210, Kings County, New York",4224.0,16030.0,-666666666.0,119.0,1911.0,8.0,42.0,0.0,10.0,53.0,2081.0,,19.0,58.0,9.0,130.0,307.0,111.0,39.0,14.0,58.0,0.0,0.0,36,047,121000
36047121400,2013,"Census Tract 1214, Kings County, New York",4202.0,17669.0,-666666666.0,65.0,2631.0,0.0,0.0,0.0,0.0,40.0,1466.0,,16.0,119.0,0.0,80.0,355.0,114.0,19.0,0.0,30.0,0.0,9.0,36,047,121400
36047122000,2013,"Census Tract 1220, Kings County, New York",5408.0,40690.0,585900.0,25.0,4072.0,0.0,78.0,0.0,87.0,35.0,1111.0,,60.0,208.0,89.0,199.0,799.0,97.0,202.0,0.0,179.0,0.0,25.0,36,047,122000
36047123700,2013,"Census Tract 1237, Kings County, New York",6757.0,30000.0,572600.0,5298.0,173.0,0.0,23.0,0.0,9.0,21.0,1233.0,,274.0,321.0,57.0,77.0,579.0,190.0,28.0,0.0,154.0,0.0,41.0,36,047,123700
36047150200,2013,"Census Tract 1502, Kings County, New York",2889.0,96494.0,751100.0,1925.0,67.0,6.0,295.0,0.0,42.0,143.0,411.0,,38.0,37.0,247.0,191.0,375.0,92.0,98.0,0.0,611.0,157.0,76.0,36,047,150200
36047152200,2013,"Census Tract 1522, Kings County, New York",3792.0,84500.0,909500.0,1693.0,1157.0,17.0,458.0,0.0,89.0,133.0,249.0,,59.0,230.0,79.0,113.0,626.0,85.0,81.0,0.0,601.0,46.0,0.0,36,047,152200
36047990100,2013,"Census Tract 9901, Kings County, New York",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,047,990100
36059408300,2013,"Census Tract 4083, Nassau County, New York",6841.0,95533.0,402300.0,4954.0,104.0,30.0,808.0,0.0,0.0,56.0,919.0,,99.0,390.0,135.0,388.0,922.0,204.0,164.0,0.0,1115.0,36.0,130.0,36,059,408300
36059408400,2013,"Census Tract 4084, Nassau County, New York",3626.0,102750.0,439800.0,2971.0,177.0,0.0,142.0,0.0,0.0,10.0,326.0,,88.0,212.0,121.0,158.0,444.0,100.0,48.0,0.0,672.0,104.0,19.0,36,059,408400
36059408500,2013,"Census Tract 4085, Nassau County, New York",6336.0,103004.0,432600.0,5584.0,120.0,0.0,348.0,0.0,12.0,20.0,252.0,,175.0,385.0,90.0,308.0,1023.0,221.0,139.0,22.0,1033.0,47.0,33.0,36,059,408500
36059408600,2013,"Census Tract 4086, Nassau County, New York",4707.0,109625.0,367500.0,3569.0,41.0,0.0,373.0,0.0,0.0,32.0,692.0,,198.0,316.0,78.0,146.0,660.0,333.0,383.0,0.0,726.0,96.0,10.0,36,059,408600
36059408700,2013,"Census Tract 4087, Nassau County, New York",5037.0,105568.0,359800.0,3719.0,67.0,0.0,499.0,0.0,0.0,0.0,752.0,,93.0,341.0,91.0,131.0,747.0,258.0,124.0,0.0,589.0,137.0,20.0,36,059,408700
36059408800,2013,"Census Tract 4088, Nassau County, New York",7172.0,90323.0,374200.0,5494.0,13.0,0.0,660.0,0.0,0.0,160.0,845.0,,185.0,558.0,62.0,176.0,721.0,249.0,154.0,0.0,1010.0,61.0,48.0,36,059,408800
36059408900,2013,"Census Tract 4089, Nassau County, New York",5755.0,98934.0,350500.0,4439.0,29.0,0.0,586.0,0.0,0.0,108.0,593.0,,121.0,390.0,164.0,301.0,753.0,217.0,274.0,0.0,745.0,100.0,52.0,36,059,408900
36059409000,2013,"Census Tract 4090, Nassau County, New York",5960.0,92768.0,367400.0,4739.0,32.0,16.0,373.0,0.0,17.0,49.0,734.0,,82.0,399.0,102.0,285.0,687.0,226.0,231.0,8.0,785.0,103.0,21.0,36,059,409000
36059409100,2013,"Census Tract 4091, Nassau County, New York",5326.0,93173.0,354800.0,4219.0,11.0,0.0,514.0,0.0,4.0,20.0,558.0,,158.0,388.0,56.0,321.0,703.0,162.0,170.0,0.0,552.0,61.0,47.0,36,059,409100
36059409200,2013,"Census Tract 4092, Nassau County, New York",6125.0,93060.0,345300.0,4763.0,0.0,0.0,325.0,0.0,0.0,10.0,1027.0,,309.0,484.0,124.0,171.0,830.0,125.0,184.0,0.0,670.0,54.0,39.0,36,059,409200
36059409300,2013,"Census Tract 4093, Nassau County, New York",4218.0,108237.0,356700.0,3867.0,0.0,0.0,120.0,0.0,0.0,0.0,231.0,,142.0,146.0,126.0,182.0,647.0,163.0,174.0,0.0,569.0,98.0,16.0,36,059,409300
36059409400,2013,"Census Tract 4094, Nassau County, New York",4745.0,113542.0,407000.0,3658.0,35.0,0.0,328.0,0.0,0.0,116.0,608.0,,90.0,251.0,78.0,277.0,535.0,128.0,157.0,0.0,655.0,69.0,40.0,36,059,409400
36059409500,2013,"Census Tract 4095, Nassau County, New York",4208.0,107885.0,393600.0,3860.0,0.0,0.0,204.0,0.0,0.0,20.0,124.0,,104.0,231.0,77.0,197.0,456.0,133.0,101.0,0.0,471.0,118.0,44.0,36,059,409500
36059409600,2013,"Census Tract 4096, Nassau County, New York",5041.0,105967.0,385200.0,4376.0,22.0,0.0,138.0,0.0,33.0,22.0,450.0,,112.0,196.0,118.0,174.0,734.0,215.0,146.0,0.0,659.0,56.0,18.0,36,059,409600
36059409700,2013,"Census Tract 4097, Nassau County, New York",4122.0,88723.0,387700.0,3715.0,0.0,0.0,148.0,0.0,0.0,25.0,234.0,,56.0,202.0,35.0,189.0,602.0,120.0,175.0,0.0,717.0,62.0,32.0,36,059,409700
36059409800,2013,"Census Tract 4098, Nassau County, New York",5594.0,96786.0,385600.0,544.0,4019.0,13.0,350.0,0.0,0.0,104.0,564.0,,69.0,176.0,66.0,437.0,1013.0,117.0,82.0,0.0,766.0,159.0,30.0,36,059,409800
36059409900,2013,"Census Tract 4099, Nassau County, New York",7856.0,104268.0,383800.0,1766.0,3673.0,0.0,947.0,0.0,79.0,78.0,1313.0,,35.0,489.0,120.0,607.0,1165.0,225.0,355.0,0.0,1103.0,63.0,57.0,36,059,409900
36059410000,2013,"Census Tract 4100, Nassau County, New York",3367.0,98393.0,396600.0,1249.0,994.0,0.0,656.0,0.0,57.0,97.0,314.0,,0.0,173.0,61.0,110.0,651.0,17.0,58.0,0.0,657.0,64.0,41.0,36,059,410000
36059410100,2013,"Census Tract 4101, Nassau County, New York",5807.0,116417.0,458700.0,5058.0,129.0,0.0,357.0,0.0,0.0,0.0,263.0,,107.0,291.0,254.0,297.0,1041.0,305.0,90.0,0.0,1113.0,124.0,31.0,36,059,410100
36059410200,2013,"Census Tract 4102, Nassau County, New York",3834.0,114018.0,420000.0,3375.0,0.0,10.0,49.0,0.0,0.0,9.0,401.0,,185.0,138.0,69.0,211.0,596.0,61.0,136.0,0.0,600.0,42.0,8.0,36,059,410200
36059410300,2013,"Census Tract 4103, Nassau County, New York",6121.0,82766.0,366900.0,1741.0,1672.0,0.0,667.0,0.0,211.0,95.0,1735.0,,132.0,295.0,86.0,198.0,849.0,229.0,91.0,0.0,705.0,56.0,13.0,36,059,410300
36059410400,2013,"Census Tract 4104, Nassau County, New York",5729.0,97688.0,378600.0,750.0,2218.0,0.0,779.0,0.0,37.0,47.0,1898.0,,223.0,285.0,24.0,183.0,775.0,222.0,97.0,0.0,716.0,80.0,0.0,36,059,410400
36059410500,2013,"Census Tract 4105, Nassau County, New York",7736.0,75421.0,377600.0,2298.0,1416.0,9.0,1600.0,0.0,0.0,163.0,2250.0,,224.0,550.0,44.0,197.0,917.0,363.0,159.0,0.0,1332.0,205.0,11.0,36,059,410500
36059410600,2013,"Census Tract 4106, Nassau County, New York",6783.0,96979.0,388700.0,3402.0,617.0,0.0,664.0,0.0,138.0,213.0,1749.0,,141.0,575.0,49.0,306.0,878.0,194.0,250.0,0.0,1222.0,209.0,46.0,36,059,410600
36059410700,2013,"Census Tract 4107, Nassau County, New York",6529.0,85530.0,381900.0,3179.0,245.0,0.0,869.0,0.0,0.0,93.0,2143.0,,119.0,312.0,67.0,388.0,779.0,263.0,78.0,0.0,918.0,129.0,39.0,36,059,410700
36059410800,2013,"Census Tract 4108, Nassau County, New York",4646.0,92861.0,369100.0,2865.0,366.0,0.0,535.0,0.0,0.0,9.0,871.0,,205.0,287.0,23.0,199.0,706.0,142.0,113.0,0.0,645.0,45.0,44.0,36,059,410800
36059410900,2013,"Census Tract 4109, Nassau County, New York",6419.0,108995.0,434300.0,2382.0,2000.0,0.0,1048.0,0.0,35.0,49.0,905.0,,188.0,242.0,98.0,315.0,657.0,402.0,51.0,0.0,1132.0,70.0,123.0,36,059,410900
36059411000,2013,"Census Tract 4110, Nassau County, New York",5046.0,53721.0,409400.0,1969.0,772.0,0.0,76.0,0.0,35.0,112.0,2082.0,,272.0,184.0,9.0,55.0,626.0,123.0,93.0,0.0,228.0,61.0,46.0,36,059,411000
36059411100,2013,"Census Tract 4111, Nassau County, New York",4758.0,47453.0,373600.0,500.0,1458.0,0.0,111.0,0.0,0.0,77.0,2612.0,,178.0,272.0,38.0,88.0,472.0,95.0,24.0,0.0,271.0,26.0,48.0,36,059,411100
36059411200,2013,"Census Tract 4112, Nassau County, New York",6598.0,78695.0,530100.0,5674.0,0.0,0.0,198.0,0.0,0.0,0.0,726.0,,172.0,273.0,50.0,289.0,855.0,41.0,189.0,0.0,974.0,114.0,37.0,36,059,411200
36059411301,2013,"Census Tract 4113.01, Nassau County, New York",3870.0,123466.0,575600.0,3046.0,256.0,0.0,111.0,0.0,311.0,66.0,80.0,,51.0,184.0,9.0,274.0,437.0,186.0,72.0,0.0,804.0,113.0,58.0,36,059,411301
36059411302,2013,"Census Tract 4113.02, Nassau County, New York",6756.0,144712.0,607600.0,6336.0,28.0,0.0,187.0,0.0,0.0,0.0,205.0,,15.0,126.0,118.0,312.0,1235.0,48.0,25.0,0.0,1201.0,167.0,167.0,36,059,411302
36059411400,2013,"Census Tract 4114, Nassau County, New York",6810.0,131250.0,629000.0,5850.0,159.0,0.0,325.0,0.0,9.0,212.0,255.0,,240.0,204.0,70.0,308.0,1084.0,170.0,215.0,0.0,884.0,56.0,27.0,36,059,411400
36059411500,2013,"Census Tract 4115, Nassau County, New York",2770.0,179444.0,1000001.0,2560.0,10.0,0.0,83.0,0.0,0.0,9.0,108.0,,62.0,128.0,23.0,189.0,353.0,49.0,24.0,0.0,581.0,49.0,8.0,36,059,411500
36059411600,2013,"Census Tract 4116, Nassau County, New York",6504.0,133958.0,897800.0,6178.0,16.0,0.0,54.0,0.0,0.0,1.0,255.0,,65.0,91.0,96.0,374.0,743.0,153.0,29.0,0.0,1297.0,74.0,57.0,36,059,411600
36059411700,2013,"Census Tract 4117, Nassau County, New York",6675.0,100882.0,437600.0,6007.0,9.0,0.0,386.0,0.0,0.0,30.0,243.0,,95.0,357.0,79.0,300.0,1203.0,162.0,69.0,0.0,1161.0,84.0,94.0,36,059,411700
36059411800,2013,"Census Tract 4118, Nassau County, New York",6139.0,100245.0,384400.0,4826.0,264.0,0.0,399.0,0.0,0.0,72.0,578.0,,236.0,211.0,189.0,397.0,899.0,57.0,392.0,0.0,1065.0,0.0,0.0,36,059,411800
36059411901,2013,"Census Tract 4119.01, Nassau County, New York",3402.0,64609.0,408300.0,2702.0,65.0,0.0,106.0,0.0,0.0,19.0,510.0,,89.0,245.0,122.0,161.0,480.0,109.0,59.0,0.0,587.0,94.0,24.0,36,059,411901
36059411902,2013,"Census Tract 4119.02, Nassau County, New York",3556.0,94606.0,442400.0,2579.0,63.0,0.0,410.0,0.0,0.0,62.0,442.0,,76.0,151.0,75.0,221.0,470.0,77.0,125.0,0.0,634.0,33.0,42.0,36,059,411902
36059412000,2013,"Census Tract 4120, Nassau County, New York",6364.0,83409.0,413200.0,4656.0,216.0,0.0,355.0,0.0,0.0,0.0,1137.0,,271.0,229.0,175.0,237.0,807.0,202.0,193.0,0.0,1077.0,67.0,59.0,36,059,412000
36059412100,2013,"Census Tract 4121, Nassau County, New York",6283.0,85806.0,449200.0,5399.0,4.0,48.0,172.0,0.0,0.0,40.0,668.0,,174.0,236.0,160.0,289.0,1056.0,139.0,333.0,0.0,1296.0,211.0,33.0,36,059,412100
36059412200,2013,"Census Tract 4122, Nassau County, New York",5348.0,97790.0,441600.0,5067.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,,157.0,213.0,83.0,282.0,702.0,177.0,154.0,0.0,652.0,44.0,60.0,36,059,412200
36059412301,2013,"Census Tract 4123.01, Nassau County, New York",3091.0,76853.0,455400.0,2505.0,32.0,0.0,86.0,0.0,78.0,45.0,345.0,,42.0,161.0,53.0,257.0,403.0,22.0,50.0,0.0,601.0,68.0,19.0,36,059,412301
36059412302,2013,"Census Tract 4123.02, Nassau County, New York",3531.0,104514.0,538800.0,2641.0,257.0,0.0,45.0,0.0,26.0,102.0,460.0,,102.0,151.0,60.0,143.0,776.0,184.0,159.0,10.0,705.0,125.0,4.0,36,059,412302
36059412400,2013,"Census Tract 4124, Nassau County, New York",5359.0,55735.0,442500.0,3795.0,846.0,0.0,65.0,0.0,1.0,64.0,588.0,,207.0,152.0,113.0,181.0,852.0,170.0,143.0,0.0,781.0,159.0,34.0,36,059,412400
36059412500,2013,"Census Tract 4125, Nassau County, New York",4401.0,157961.0,669700.0,3965.0,0.0,55.0,143.0,0.0,0.0,0.0,238.0,,76.0,72.0,45.0,253.0,512.0,156.0,156.0,0.0,1057.0,36.0,36.0,36,059,412500
36059412600,2013,"Census Tract 4126, Nassau County, New York",3666.0,164329.0,868600.0,3364.0,34.0,0.0,49.0,0.0,0.0,58.0,161.0,,47.0,81.0,85.0,343.0,368.0,76.0,59.0,0.0,924.0,104.0,50.0,36,059,412600
36059412700,2013,"Census Tract 4127, Nassau County, New York",4000.0,197841.0,648800.0,3704.0,0.0,0.0,21.0,0.0,0.0,20.0,255.0,,56.0,94.0,154.0,328.0,467.0,94.0,92.0,10.0,966.0,48.0,81.0,36,059,412700
36059412800,2013,"Census Tract 4128, Nassau County, New York",3111.0,104554.0,413900.0,1952.0,382.0,0.0,84.0,0.0,4.0,10.0,679.0,,127.0,130.0,55.0,157.0,366.0,144.0,94.0,0.0,565.0,93.0,12.0,36,059,412800
36059412900,2013,"Census Tract 4129, Nassau County, New York",5398.0,100640.0,361800.0,857.0,3220.0,0.0,249.0,0.0,0.0,118.0,954.0,,125.0,309.0,79.0,310.0,794.0,131.0,152.0,0.0,813.0,45.0,23.0,36,059,412900
36059413001,2013,"Census Tract 4130.01, Nassau County, New York",3836.0,80542.0,408100.0,3335.0,16.0,0.0,196.0,0.0,0.0,0.0,289.0,,122.0,271.0,46.0,200.0,474.0,138.0,58.0,0.0,636.0,144.0,13.0,36,059,413001
36059413002,2013,"Census Tract 4130.02, Nassau County, New York",3592.0,94031.0,433500.0,3241.0,0.0,0.0,211.0,0.0,0.0,25.0,115.0,,148.0,126.0,74.0,93.0,564.0,89.0,105.0,0.0,493.0,17.0,24.0,36,059,413002
36059413100,2013,"Census Tract 4131, Nassau County, New York",5094.0,102026.0,426900.0,4302.0,47.0,0.0,49.0,0.0,0.0,18.0,678.0,,77.0,235.0,101.0,186.0,910.0,146.0,107.0,0.0,786.0,83.0,22.0,36,059,413100
36059413200,2013,"Census Tract 4132, Nassau County, New York",5836.0,82149.0,428200.0,4980.0,247.0,0.0,58.0,0.0,0.0,0.0,551.0,,109.0,231.0,175.0,220.0,729.0,161.0,283.0,0.0,747.0,45.0,75.0,36,059,413200
36059413300,2013,"Census Tract 4133, Nassau County, New York",6338.0,90556.0,432100.0,5541.0,1.0,55.0,201.0,0.0,0.0,0.0,595.0,,120.0,342.0,126.0,237.0,1110.0,106.0,276.0,0.0,1203.0,150.0,23.0,36,059,413300
36059413400,2013,"Census Tract 4134, Nassau County, New York",5401.0,118047.0,508200.0,4847.0,30.0,21.0,33.0,0.0,0.0,58.0,412.0,,93.0,263.0,70.0,217.0,752.0,119.0,74.0,0.0,1135.0,70.0,83.0,36,059,413400
36059413500,2013,"Census Tract 4135, Nassau County, New York",7175.0,106628.0,355100.0,2931.0,2132.0,0.0,247.0,0.0,0.0,78.0,1787.0,,167.0,488.0,298.0,330.0,1120.0,207.0,252.0,0.0,1278.0,127.0,48.0,36,059,413500
36059413600,2013,"Census Tract 4136, Nassau County, New York",5504.0,72500.0,353200.0,2391.0,1185.0,0.0,171.0,0.0,24.0,157.0,1576.0,,178.0,267.0,149.0,176.0,874.0,235.0,94.0,0.0,783.0,47.0,94.0,36,059,413600
36059413700,2013,"Census Tract 4137, Nassau County, New York",5680.0,106667.0,380300.0,3399.0,594.0,0.0,109.0,0.0,189.0,92.0,1297.0,,139.0,386.0,155.0,188.0,665.0,168.0,213.0,0.0,845.0,84.0,53.0,36,059,413700
36059413803,2013,"Census Tract 4138.03, Nassau County, New York",4267.0,86458.0,376000.0,1998.0,1305.0,21.0,209.0,0.0,0.0,97.0,637.0,,97.0,142.0,53.0,119.0,624.0,97.0,200.0,0.0,602.0,30.0,36.0,36,059,413803
36059413804,2013,"Census Tract 4138.04, Nassau County, New York",3654.0,115511.0,439100.0,2187.0,703.0,0.0,113.0,0.0,0.0,37.0,614.0,,149.0,188.0,34.0,181.0,307.0,120.0,135.0,0.0,532.0,43.0,18.0,36,059,413804
36059413900,2013,"Census Tract 4139, Nassau County, New York",6985.0,57553.0,316100.0,276.0,4561.0,0.0,0.0,0.0,15.0,100.0,2033.0,,286.0,213.0,45.0,191.0,856.0,252.0,142.0,0.0,567.0,47.0,0.0,36,059,413900
36059414001,2013,"Census Tract 4140.01, Nassau County, New York",4120.0,85389.0,321100.0,52.0,2809.0,0.0,111.0,0.0,83.0,133.0,932.0,,183.0,112.0,76.0,207.0,556.0,226.0,113.0,0.0,428.0,19.0,23.0,36,059,414001
36059414002,2013,"Census Tract 4140.02, Nassau County, New York",5110.0,70521.0,289300.0,58.0,2897.0,0.0,0.0,0.0,13.0,268.0,1874.0,,235.0,261.0,17.0,154.0,591.0,165.0,96.0,0.0,246.0,8.0,35.0,36,059,414002
36059414100,2013,"Census Tract 4141, Nassau County, New York",5789.0,90167.0,349000.0,764.0,3342.0,20.0,161.0,0.0,15.0,66.0,1441.0,,69.0,324.0,55.0,141.0,938.0,161.0,210.0,0.0,684.0,137.0,0.0,36,059,414100
36059414201,2013,"Census Tract 4142.01, Nassau County, New York",5948.0,67100.0,326700.0,1055.0,1272.0,157.0,101.0,0.0,29.0,188.0,3297.0,,86.0,311.0,102.0,264.0,628.0,326.0,51.0,0.0,531.0,39.0,37.0,36,059,414201
36059414202,2013,"Census Tract 4142.02, Nassau County, New York",4529.0,62321.0,339600.0,277.0,1883.0,80.0,0.0,10.0,22.0,22.0,2306.0,,243.0,300.0,0.0,62.0,616.0,270.0,33.0,0.0,275.0,83.0,20.0,36,059,414202
36059414301,2013,"Census Tract 4143.01, Nassau County, New York",3433.0,42097.0,171200.0,963.0,340.0,0.0,254.0,0.0,44.0,0.0,1832.0,,69.0,247.0,97.0,67.0,308.0,153.0,14.0,0.0,351.0,15.0,14.0,36,059,414301
36059414303,2013,"Census Tract 4143.03, Nassau County, New York",4700.0,88472.0,307600.0,1300.0,1689.0,0.0,99.0,0.0,0.0,25.0,1587.0,,40.0,387.0,18.0,73.0,541.0,107.0,186.0,0.0,433.0,50.0,0.0,36,059,414303
36059414304,2013,"Census Tract 4143.04, Nassau County, New York",3689.0,31625.0,296600.0,635.0,552.0,271.0,24.0,0.0,0.0,47.0,2431.0,,95.0,228.0,11.0,108.0,377.0,93.0,118.0,0.0,114.0,0.0,0.0,36,059,414304
36059414400,2013,"Census Tract 4144, Nassau County, New York",5317.0,44761.0,353800.0,600.0,2100.0,134.0,153.0,0.0,177.0,34.0,2222.0,,189.0,442.0,10.0,157.0,600.0,196.0,26.0,0.0,356.0,48.0,38.0,36,059,414400
36059414501,2013,"Census Tract 4145.01, Nassau County, New York",5490.0,92254.0,339400.0,2418.0,1257.0,0.0,146.0,0.0,8.0,259.0,1402.0,,200.0,448.0,95.0,134.0,703.0,321.0,91.0,0.0,707.0,74.0,63.0,36,059,414501
36059414502,2013,"Census Tract 4145.02, Nassau County, New York",4081.0,92742.0,346100.0,2202.0,525.0,0.0,81.0,0.0,14.0,109.0,1150.0,,110.0,186.0,39.0,155.0,567.0,165.0,152.0,0.0,533.0,59.0,13.0,36,059,414502
36059414600,2013,"Census Tract 4146, Nassau County, New York",3520.0,99250.0,455600.0,3005.0,6.0,0.0,285.0,0.0,0.0,23.0,201.0,,135.0,240.0,75.0,163.0,393.0,77.0,128.0,0.0,597.0,86.0,39.0,36,059,414600
36059414700,2013,"Census Tract 4147, Nassau County, New York",4670.0,121198.0,457800.0,4469.0,11.0,0.0,44.0,0.0,0.0,15.0,131.0,,164.0,164.0,146.0,170.0,617.0,150.0,157.0,0.0,628.0,29.0,37.0,36,059,414700
36059414800,2013,"Census Tract 4148, Nassau County, New York",6610.0,103031.0,419100.0,5548.0,13.0,22.0,198.0,0.0,61.0,42.0,726.0,,316.0,389.0,140.0,359.0,699.0,306.0,201.0,0.0,923.0,87.0,54.0,36,059,414800
36059414900,2013,"Census Tract 4149, Nassau County, New York",7264.0,92604.0,431600.0,5406.0,87.0,194.0,552.0,0.0,0.0,18.0,1007.0,,107.0,495.0,112.0,366.0,914.0,83.0,164.0,0.0,1083.0,201.0,68.0,36,059,414900
36059415000,2013,"Census Tract 4150, Nassau County, New York",6091.0,114148.0,435200.0,4625.0,320.0,0.0,265.0,0.0,0.0,26.0,855.0,,266.0,307.0,89.0,115.0,747.0,154.0,195.0,0.0,1000.0,181.0,45.0,36,059,415000
36059415101,2013,"Census Tract 4151.01, Nassau County, New York",2457.0,131953.0,447500.0,2279.0,22.0,5.0,55.0,0.0,0.0,0.0,96.0,,72.0,82.0,46.0,129.0,289.0,112.0,61.0,0.0,426.0,33.0,45.0,36,059,415101
36059415102,2013,"Census Tract 4151.02, Nassau County, New York",4972.0,156458.0,567700.0,4771.0,37.0,0.0,110.0,0.0,0.0,0.0,54.0,,68.0,255.0,59.0,239.0,803.0,61.0,62.0,0.0,895.0,37.0,73.0,36,059,415102
36059415201,2013,"Census Tract 4152.01, Nassau County, New York",3724.0,142500.0,549100.0,3248.0,9.0,0.0,84.0,0.0,0.0,46.0,337.0,,88.0,189.0,100.0,239.0,553.0,25.0,52.0,0.0,842.0,66.0,64.0,36,059,415201
36059415202,2013,"Census Tract 4152.02, Nassau County, New York",3964.0,157500.0,624600.0,3638.0,0.0,0.0,56.0,0.0,0.0,16.0,254.0,,80.0,231.0,105.0,291.0,481.0,153.0,90.0,0.0,738.0,52.0,61.0,36,059,415202
36059415300,2013,"Census Tract 4153, Nassau County, New York",6262.0,96993.0,425500.0,5220.0,10.0,0.0,453.0,0.0,0.0,41.0,538.0,,81.0,313.0,48.0,321.0,1033.0,109.0,312.0,0.0,1058.0,158.0,98.0,36,059,415300
36059415401,2013,"Census Tract 4154.01, Nassau County, New York",5421.0,106125.0,453300.0,4945.0,37.0,6.0,102.0,0.0,0.0,95.0,242.0,,175.0,336.0,113.0,204.0,595.0,226.0,130.0,0.0,832.0,65.0,15.0,36,059,415401
